shop                                                        ,datetime            ,price_reg ,price_promo ,article ,name                                                                                            ,category_path
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:20:20 ,     1017 ,       1017 ,в2314   ,"Виски ""Red Label"",  375 мл"                                                                  ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:20:33 ,     1707 ,       1707 ,в2315   ,"Виски ""Red Label"",  0.5 л"                                                                   ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:20:44 ,     2117 ,       2117 ,в2316   ,"Виски ""Red Label"",  0.7 л"                                                                   ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:20:56 ,     2704 ,       2704 ,в2318   ,"Виски ""Red Label"",  1 л"                                                                     ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:21:06 ,     4398 ,       4398 ,в2319   ,"Виски Red Label,  2 л"                                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:21:08 ,     9953 ,       9953 ,в2320   ,"Виски ""Red Label"",  4.5 л"                                                                   ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:21:16 ,     1014 ,       1014 ,в16502  ,"Виски ""Red Label"",  200 мл"                                                                  ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:21:24 ,     2872 ,       2872 ,в33520  ,"Виски ""Red Label"",  1 л"                                                                     ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:21:25 ,     1662 ,       1662 ,в54911  ,"Виски ""Red Label"",  350 мл"                                                                  ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:21:32 ,    12709 ,      12709 ,в66504  ,"Виски ""Red Label"",  3 л"                                                                     ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:21:33 ,      653 ,        653 ,в82423  ,"Виски ""Red Label"",  50 мл"                                                                   ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:22:08 ,     4865 ,       4865 ,в215945 ,"Виски ""Red Label"",  1.5 л"                                                                   ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:22:10 ,     3169 ,       3169 ,в222633 ,"Виски ""Red Label"",  0.75 л"                                                                  ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:19:48 ,     1493 ,       1493 ,в59010  ,"Вино ""Черный Полковник"" "                                                                    ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:20:08 ,      540 ,        540 ,в101382 ,"Вино ""Черный Полковник"",  250 мл"                                                            ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:20:24 ,      561 ,        561 ,в101383 ,"Вино ""Черный Полковник"",  375 мл"                                                            ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:20:26 ,     5459 ,       5459 ,в101384 ,"Вино ""Черный Полковник"", в бочонке,  1.4 л"                                                  ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:20:39 ,     9529 ,       9529 ,в101385 ,"Вино ""Черный Полковник"",  3 л"                                                               ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
