shop                                           ,datetime            ,price_reg ,price_promo ,article ,name                                                                                                          ,category_path
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:07 ,     1329 ,       1329 ,в160645 ,"Вино Chateau de la Turmeliere, Muscadet Sevre et Maine Sur Lie AOP, 2019 "                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:11 ,     1349 ,       1349 ,в134382 ,"Вино Chateau de la Turmeliere, Muscadet Sevre et Maine Sur Lie AOP, 2018 "                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:15 ,     1399 ,       1399 ,в198258 ,"Вино Chateau de la Turmeliere, Muscadet Sevre et Maine Sur Lie AOP, 2021 "                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:18 ,     1299 ,       1299 ,в174739 ,"Вино Chateau de la Turmeliere, Muscadet Sevre et Maine Sur Lie AOP, 2020 "                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:24 ,     1399 ,       1399 ,в217046 ,"Вино Lavau, ""EnvyFol"" GSM, Pays d'Oc IGP, 2022 "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:27 ,     1199 ,       1199 ,в201740 ,"Вино Lavau, ""EnvyFol"" GSM, Pays d'Oc IGP, 2021 "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:20 ,     1699 ,       1699 ,в243528 ,"Вино Pitars, ""Braida Santa Cecilia"" Sauvignon, Friuli DOC, 2023 "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:25 ,     1599 ,       1599 ,в232828 ,"Вино Pitars, ""Braida Santa Cecilia"" Sauvignon, Friuli DOC, 2022 "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:27 ,     1199 ,       1199 ,в173926 ,"Вино Pitars, ""Braida Santa Cecilia"" Sauvignon, Friuli DOC, 2020 "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:32 ,     1299 ,       1299 ,в192593 ,"Вино Pitars, ""Braida Santa Cecilia"" Sauvignon, Friuli DOC, 2021 "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:27 ,      999 ,        999 ,в223539 ,"Вино Familia Bastida, ""Talma"" Garnacha, La Mancha DO, 2022 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:31 ,      799 ,        799 ,в171428 ,"Вино Familia Bastida, ""Talma"" Garnacha, La Mancha DO, 2019 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:34 ,      799 ,        799 ,в206491 ,"Вино Familia Bastida, ""Talma"" Garnacha, La Mancha DO, 2021 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:38 ,      799 ,        799 ,в186429 ,"Вино Familia Bastida, ""Talma"" Garnacha, La Mancha DO, 2020 "                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:20 ,     1799 ,       1799 ,в235558 ,"Вино Sander, Riesling, 2023 "                                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:24 ,     1590 ,       1590 ,в69463  ,"Вино Sander, Riesling Trocken, 2015 "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:28 ,     1429 ,       1429 ,в150485 ,"Вино Sander, Riesling Trocken, 2019 "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:33 ,     1499 ,       1499 ,в198254 ,"Вино Sander, Riesling Trocken, 2021 "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:36 ,     1599 ,       1599 ,в211741 ,"Вино Sander, Riesling Trocken, 2022 "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:40 ,     1339 ,       1339 ,в134397 ,"Вино Sander, Riesling Trocken, 2018 "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:44 ,     1490 ,       1490 ,в164202 ,"Вино Sander, Riesling Trocken, 2020 "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:32 ,     2199 ,       2199 ,в247780 ,"Вино Cantine Risveglio, ""Pecoranera"" Nero di Troia, Puglia IGT, 2022 "                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:36 ,     1839 ,       1839 ,в164329 ,"Вино Cantine Risveglio, ""Pecoranera"" Nero di Troia, Puglia IGT, 2019 "                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:38 ,     1899 ,       1899 ,в192675 ,"Вино Cantine Risveglio, ""Pecoranera"" Nero di Troia, Puglia IGT, 2020 "                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:44 ,     1999 ,       1999 ,в217051 ,"Вино Cantine Risveglio, ""Pecoranera"" Nero di Troia, Puglia IGT, 2021 "                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:40 ,     1599 ,       1599 ,в240887 ,"Вино ""Dumanet"" Chardonnay Grande Reserve, 2023 "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:44 ,     1499 ,       1499 ,в211766 ,"Вино ""Dumanet"" Chardonnay Grande Reserve, 2022 "                                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:46 ,     1399 ,       1399 ,в232825 ,"Вино Lavau, ""EnvyFol"" Merlot, Pays d'Oc IGP, 2022 "                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:49 ,     1199 ,       1199 ,в201742 ,"Вино Lavau, ""EnvyFol"" Merlot, Pays d'Oc IGP, 2020 "                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:55 ,     1299 ,       1299 ,в240886 ,"Вино ""Dumanet"" Merlot, Pays d'Oc IGP, 2023 "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:57 ,     1299 ,       1299 ,в223546 ,"Вино ""Dumanet"" Merlot, Pays d'Oc IGP, 2022 "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:57 ,     1990 ,       1990 ,в243525 ,"Вино Ramirez de la Piscina, Blanco Fermentado en Barrica, Rioja DOCa, 2022 "                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:01 ,     1699 ,       1699 ,в211759 ,"Вино Ramirez de la Piscina, Blanco Fermentado en Barrica, Rioja DOCa, 2020 "                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:52 ,     1499 ,       1499 ,в243539 ,"Вино ""Corkout"" Gruner Veltliner, 2023 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:56 ,     1299 ,       1299 ,в211750 ,"Вино ""Corkout"" Gruner Veltliner, 2022 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:00 ,      929 ,        929 ,в160041 ,"Вино ""Corkout"" Gruner Veltliner, 2019 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:03 ,      999 ,        999 ,в182467 ,"Вино ""Corkout"" Gruner Veltliner, 2021 "                                                                    ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:03 ,     2490 ,       2490 ,в235548 ,"Вино ""Vinos del Viento"" Amber, Campo de Borja DO, 2023 "                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:09 ,     2099 ,       2099 ,в206492 ,"Вино ""Vinos del Viento"" Amber, Campo de Borja DO, 2022 "                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:52 ,     1699 ,       1699 ,в221568 ,"Вино Cantina Diomede, ""Orea"" Primitivo, Puglia IGP, 2022 "                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:08:57 ,     1199 ,       1199 ,в180286 ,"Вино Cantina Diomede, ""Orea"" Primitivo, Puglia IGP, 2020 "                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:01 ,     1299 ,       1299 ,в206494 ,"Вино Cantina Diomede, ""Orea"" Primitivo, Puglia IGP, 2021 "                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:08 ,     1319 ,       1319 ,в123335 ,"Вино Cantina Diomede, ""Orea"" Primitivo, Puglia IGP, 2017 "                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:11 ,     1299 ,       1299 ,в154034 ,"Вино Cantina Diomede, ""Orea"" Primitivo, Puglia IGP, 2019 "                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:11 ,     2299 ,       2299 ,в227160 ,"Вино Montemajor, ""Quattronotti"" Appassimento Negroamaro, Salento IGT, 2022 "                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:15 ,     1699 ,       1699 ,в206498 ,"Вино Montemajor, ""Quattronotti"" Appassimento Negroamaro, Salento IGT, 2021 "                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:18 ,     1699 ,       1699 ,в167812 ,"Вино Montemajor, ""Quattronotti"" Appassimento Negroamaro, Salento IGT, 2020 "                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:18 ,     1499 ,       1499 ,в217047 ,"Вино Lavau, ""LivAzur"", Mediterranee IGP, 2022 "                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:21 ,     1399 ,       1399 ,в206548 ,"Вино Lavau, ""LivAzur"", Mediterranee IGP, 2021 "                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:17 ,     2199 ,       2199 ,в247781 ,"Вино Cantine Risveglio, ""Susu'"" Susumaniello, Salento IGT, 2022 "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:19 ,     1999 ,       1999 ,в201725 ,"Вино Cantine Risveglio, ""Susu'"" Susumaniello, Salento IGT, 2020 "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:21 ,     1999 ,       1999 ,в217050 ,"Вино Cantine Risveglio, ""Susu'"" Susumaniello, Salento IGT, 2021 "                                          ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:09:09 ,     1399 ,       1399 ,в232838 ,"Вино ""Hoffman"" Sauvignon Blanc, 2023 "                                                                     ,
